source_id,transit_reference_time,transit_period,transit_depth,transit_duration,ra,dec,parallax,phot_g_mean_mag
123376685084303360,2184.2698977838945,1.3879250520471893,23.59697,0.15722665,47.368947889327416,30.67337557168549,7.699678840356039,11.559401
5489780919480009472,2198.1716503491134,0.8786110915864201,8.731727,0.07817364,117.4149754464524,-52.12044734779312,3.1589471330056202,11.069369
3545873945303316224,2204.3506537606972,3.022152376922844,16.431171,0.06968932,169.4388560446997,-19.05477789942288,2.5757709077167923,11.808523
3450611154067089408,2412.5892379854326,0.8847834934791456,20.627348,0.042738006,90.91649656866566,32.33759512286162,7.8580382970095055,9.33441
3107255598526406912,2230.2883519001116,1.983064628076229,25.907667,0.070994355,100.76568737114494,-1.2964442083205647,0.8740815887138829,15.331723
2564784633279953536,2212.242257084966,0.5436998776675275,16.775932,0.03926037,19.610149402751958,6.816722832631576,4.25031425847651,13.504044
675443053940533760,2065.347681779225,9.086778736937756,30.692337,0.26370984,118.48314655010398,23.938218977325047,4.936619389314931,13.530042
4513959402068710656,2184.26303865613,1.330831370357062,13.4127445,0.0889794,286.0317206699118,17.003202129394865,1.3642201758384949,12.789738
2930070089987088384,2172.4706217120424,1.6114996615850712,20.090097,0.09818775,109.930149757948,-20.09042093129358,0.8495821774685788,13.521273
5578530470116727936,2209.5676797731785,1.530432653311091,10.30823,0.12091116,106.45013687449081,-35.25613612184501,1.409818012989008,12.6354265
3215209257907330560,2297.357707036841,5.712327202102137,14.272902,0.1462494,79.61806296128609,-1.0789390276772466,2.8174062272687888,13.495725
6858088299469303168,2164.1408575972164,8.88494002665482,21.700882,0.30719748,311.09200675902173,-19.437526435057652,0.8854935203151415,14.641256
128623485853170432,2222.654394948407,0.5064393766744152,14.866075,0.027899176,42.72174358638058,29.022245370642498,2.739418111103455,13.775227
435993129634439936,2046.8016392683367,1.1394712853236098,27.129784,0.049932953,47.063557089957264,48.548992209252376,1.1918963050917422,13.352586
1107980654748582144,2225.248924720177,3.691671588895452,16.430065,0.096978284,110.73533317261358,67.25265992469289,4.8259030999939885,11.199169
651935220461650560,2115.2254062620136,1.345026093506214,7.1520863,0.073319055,125.61740338196465,13.735309027504545,4.390696748199278,9.21627
1744911763437512064,2254.29540011851,2.1490587122840195,6.5423512,0.14046074,317.5515255375414,10.738897370652337,5.488881766925007,8.253352
3483606402800185728,2123.9550559362206,0.5475371777743708,1.9467468,0.12228559,174.0098732770133,-29.54336557615573,4.304834622653014,13.111261
5385076140853434752,2222.6854054647993,0.6213688756330196,8.385065,0.009887359,176.24022887012694,-38.139715882710085,1.5272951339932286,12.557459
415703635408772480,2248.1172002823637,0.7706416362263221,8.787757,0.013483679,9.458742700482865,51.28877830630163,2.688161888538588,10.984386
6535499658122055552,2124.9981549587737,1.3085922164934964,10.310173,0.1347836,353.5629167519506,-42.06179163682205,3.6622699570854516,12.30534
3211188618762023424,2264.503728160162,9.196247930844216,16.807976,0.3071972,76.08189413500658,-6.229778550363113,4.941079283399811,10.854834
893550942158776832,2191.803185114907,0.8686210640608034,10.398914,0.07419876,113.18423829688207,33.83502109507552,2.5186166991819907,11.024397
6076338109120572032,2193.2477077089356,7.138268256121066,19.674204,0.18605964,185.09234769724074,-53.76627523557812,1.3565641615656567,12.962642
3096441729861716224,2144.0965787439854,2.280657741692704,9.46957,0.10495891,123.94984068652268,5.836870228936502,4.803689564557499,10.304191
4244243354278985472,2266.447256643771,0.8717711775013295,14.199815,0.09981279,304.2079961441892,3.293946996609964,2.484234267649633,12.324752
5089851638095503616,2202.694627993309,0.6962576153176675,6.2450957,0.06557837,63.75626615164247,-22.116389174436108,1.3851073378696652,12.176885
5481880275596734592,2213.403709925653,2.1446801209599586,23.894258,0.1923769,97.25144642045677,-60.0712058878235,2.9707120047019986,12.865808
2991284369063612928,2202.919699414969,0.9048299824462983,12.57798,0.00039937024,91.08972726581673,-16.965392673975465,5.131515401849161,11.289128
6061984878216187904,2221.535941390937,2.2358359790725753,13.835761,0.10730532,199.15448423954786,-59.03051469925187,1.2799251796308386,13.051271
1761329598050642432,2305.5041436531783,6.047411707789066,18.19269,0.09518557,311.4662858369556,13.840618468820415,3.3593610290981215,13.425842
5345417757181174144,2202.348946244045,2.8316579357213647,11.902716,0.18627085,175.62700255088967,-52.62741333170776,1.6767971413530434,12.568584
5608644895310998272,2202.091165378137,0.885457250123964,8.638867,0.11435734,102.84742225894415,-29.058656002864822,2.5740693276546374,12.320423
4899428146994060800,2148.482853318764,0.9214976179286576,7.0275464,0.10543378,67.22284654555429,-21.48205982003797,4.048242811639667,12.420038
3603529272750802560,2250.1959119557705,0.55771515256298,18.960358,0.037006296,203.75819687335004,-17.503496550494575,3.419421566233377,11.767486
4606030169272920320,2209.702479253144,0.5236287472182223,9.805951,0.020046357,274.4055355848893,36.621462460816105,3.2184425390915,11.815647
4224807772566402560,2216.0450938280837,16.331863465621428,8.531446,0.36848313,309.5426857013786,-3.395280721569209,2.158266966561936,12.3064165
323386882492982144,2239.6946478078617,1.3666056249487524,16.06202,0.1571074,21.871101210850217,38.968113285754754,1.448878118737993,13.509504
328636019723252096,2151.1323858659403,1.3500013500013501,7.4122243,0.16554403,36.712737278545035,37.55044282375837,8.223839780109072,8.083327
6482103014085857024,2115.83389210073,1.132579790246223,11.204232,0.04680065,309.5112349068854,-48.462084048180124,1.7844474941277721,11.472745
4609131509318715136,2235.2021904779776,5.843510781277391,9.706518,0.26183575,268.0291063197835,37.5463315901179,4.310588771172269,12.191129
2128273225659492608,2248.062741801109,2.340659597874681,19.100183,0.09239251,292.85571853993173,46.39118878584133,1.263788169361318,14.26866
2128525460498487424,2236.987478222943,1.1396790663749088,10.513666,0.075602844,295.02566159598985,46.95595242312038,0.6364568844693853,14.804554
2141754578242371584,2188.5498987105816,0.6014531107154887,8.83487,0.054011907,291.1623880477045,55.47302333003404,2.1638737820074745,11.518899
6386751579018596864,2189.210862412183,0.8727374282173465,16.338423,0.052607622,357.84647350495493,-70.15286236046585,6.614766252955382,11.617521
2881784280929695360,2359.0573873735707,1.2175374088368864,7.385643,0.09272897,0.3620976631689815,39.38379417761384,3.68363638949412,10.592974
3231856379348299008,2192.1251831797813,0.5221195967148234,7.0824223,0.03015735,72.66058935413146,1.893833899140841,3.6298706563671286,9.90371
6806639397331208320,2152.64662007948,6.7736909842173,16.461012,0.14695604,312.4493079599476,-24.303507152431468,1.9168651150957683,13.820241
2086636884980514304,2192.8288611780413,2.196836555360281,8.742594,0.14251897,296.83724772236945,48.239970653013465,1.710783243318255,13.158453
5565050255701441664,2241.863245419292,0.570893562604188,18.695265,0.053010806,107.6002305111459,-39.09726684655957,3.7996308899486766,10.3751955
1622997463177004928,2203.543213571711,0.851375396953779,12.794455,0.13311236,241.96742045061492,57.81744808335909,2.60141790853546,12.314956
6661242835829891584,2407.5505971096486,0.6629892860931367,18.24246,0.0014525332,284.3997639182336,-49.13851339440683,1.8814160871889793,13.77954
2244830490514284928,2188.528360513623,0.5413130088342283,8.21445,0.10421406,303.381873890844,65.1623392385629,5.3389300067324585,12.464713
4441830580248083328,2336.4537215641744,1.0143942544709428,12.290964,0.027892005,252.47306046900266,6.890104240292849,2.055271226882002,12.6708975
6032746832450438400,2220.7730595707703,0.5449383402268033,13.93215,0.08713316,253.7688465687799,-28.71058441058986,3.25423334258078,11.466937
4224062406762625152,2183.657499467474,0.7863427982794821,8.441566,0.036372088,304.53884318870575,-1.0760122928804563,6.690014702068431,9.578344
